image_id,MOS,Brightness,Colorfulness,Contrast,Noisiness,Sharpness
03085.jpg,2.08,6.65,5.6,6.12,4.45,1.14
03086.jpg,1.41,4.28,5.14,5.49,4.74,0.79
03087.jpg,1.83,5.03,5.51,4.99,4.5,1.21
03088.jpg,1.9,5.54,5.39,5.34,4.44,1.21
03089.jpg,7.23,7.51,7.69,7.37,6.51,6.33
03090.jpg,2.1,5.19,6.23,4.49,4.49,1.14
03091.jpg,6.71,4.71,5.83,5.86,6.8,5.51
03092.jpg,7.94,8.04,7.71,7.84,8.41,8.05
03093.jpg,6.14,4.09,7.46,6.54,6.61,6.37
03094.jpg,5.83,7.09,7.76,6.99,6.31,4.69
03095.jpg,1.78,2.31,4.12,3.52,3.81,0.96
03096.jpg,6.47,6.41,7.17,6.37,5.29,5.87
03097.jpg,8.12,7.86,8.51,8.33,8.17,7.89
03098.jpg,7.51,5.21,7.71,7.76,7.41,7.69
03099.jpg,1.93,5.53,6.44,4.84,5.49,2.19
03100.jpg,1.14,3.84,5.36,3.79,4.0,0.91
03101.jpg,8.96,8.75,8.95,8.91,8.94,8.96
03102.jpg,8.31,7.94,8.44,8.39,7.95,8.63
03103.jpg,1.34,1.92,2.94,2.4,2.52,0.69
03104.jpg,1.8,4.14,4.54,4.03,3.89,1.37
03105.jpg,3.04,5.93,5.37,5.3,4.61,2.44
03106.jpg,7.81,6.57,7.9,7.59,7.79,8.13
03107.jpg,6.65,6.5,6.55,6.36,6.55,6.02
03108.jpg,7.99,8.06,8.38,8.68,7.86,8.03
03109.jpg,2.28,3.31,5.06,3.94,4.32,1.66
03110.jpg,1.42,2.58,4.49,3.46,3.22,1.35
03111.jpg,8.62,8.21,8.72,9.03,8.55,9.0
03112.jpg,4.9,5.21,4.79,5.71,6.37,5.36
03113.jpg,8.23,8.24,8.16,8.24,8.7,7.89
03114.jpg,2.89,6.4,6.19,6.21,5.34,2.37
03115.jpg,8.76,8.17,8.18,8.28,8.32,8.2
03116.jpg,8.78,8.52,7.1,8.04,8.06,8.04
03117.jpg,3.36,6.94,5.71,6.4,5.37,3.09
03118.jpg,7.41,7.64,7.45,7.56,6.86,7.32
03119.jpg,8.61,8.37,7.93,8.63,8.04,8.37
03120.jpg,6.37,7.8,7.19,7.16,7.01,5.79
03121.jpg,7.33,7.8,7.34,7.63,7.0,6.83
03122.jpg,5.68,3.16,6.76,5.4,6.39,5.69
03123.jpg,1.16,1.48,2.31,1.08,3.26,1.1
03124.jpg,7.84,7.85,8.06,8.05,6.96,8.07
03125.jpg,1.54,4.26,5.78,4.43,4.03,1.09
03126.jpg,8.26,8.14,7.9,7.9,8.09,7.87
03127.jpg,7.16,7.6,7.63,7.57,7.71,6.86
03128.jpg,4.24,7.02,6.7,6.62,6.34,4.29
03129.jpg,1.29,5.42,5.39,5.49,4.03,1.18
03130.jpg,8.8,8.37,8.67,8.77,8.84,8.76
03131.jpg,6.62,7.02,7.19,7.15,6.08,6.02
03132.jpg,3.56,6.24,5.74,6.16,4.99,3.21
03133.jpg,2.08,1.55,4.08,3.39,3.65,2.42
03134.jpg,6.2,4.27,6.81,7.11,6.9,6.69
03135.jpg,1.84,3.72,4.74,4.11,3.98,0.96
03136.jpg,1.87,5.34,5.3,5.26,4.74,1.41
03137.jpg,5.74,4.01,5.78,5.62,4.06,5.51
03138.jpg,6.29,6.39,6.41,5.91,5.91,5.64
03139.jpg,6.15,6.88,6.79,6.41,5.24,5.26
03140.jpg,8.73,8.3,8.64,8.37,7.48,7.66
03141.jpg,6.84,7.09,7.5,7.53,6.74,6.16
03142.jpg,2.74,5.61,6.01,5.71,5.33,1.74
03143.jpg,4.7,4.18,5.22,5.88,5.78,4.41
03144.jpg,3.57,6.29,5.83,6.04,5.27,1.9
03145.jpg,5.21,6.41,6.7,6.66,5.49,4.29
03146.jpg,2.49,3.18,5.64,4.91,3.85,1.9
03147.jpg,2.38,5.15,5.49,4.49,4.18,1.69
03148.jpg,3.13,5.26,5.96,5.51,4.59,1.9
03149.jpg,2.96,4.46,5.04,4.76,3.59,3.22
03150.jpg,5.16,5.79,6.06,4.83,4.91,3.78
03151.jpg,5.11,6.97,6.5,6.83,5.61,4.61
03152.jpg,8.04,7.99,8.19,8.02,7.79,8.18
03153.jpg,1.47,5.13,5.83,4.25,4.3,1.53
03154.jpg,3.3,5.55,5.78,5.52,4.08,3.33
03155.jpg,2.83,4.71,4.91,4.49,4.41,2.64
03156.jpg,7.37,7.08,7.33,7.28,7.23,7.47
03157.jpg,6.96,5.61,7.2,7.43,7.69,7.76
03158.jpg,7.32,7.83,7.42,8.12,7.52,6.92
03159.jpg,2.47,6.81,5.16,5.51,4.41,1.67
03160.jpg,7.2,6.23,6.3,7.47,5.75,6.72
03161.jpg,6.43,4.98,5.92,7.18,5.8,5.52
03162.jpg,7.58,7.67,7.73,7.92,7.98,7.15
03163.jpg,2.78,3.35,3.52,3.5,2.7,2.4
03164.jpg,2.3,6.13,5.12,5.87,3.9,2.17
03165.jpg,2.75,6.0,5.72,5.52,3.9,2.28
03166.jpg,7.42,7.27,7.7,7.3,7.5,7.15
03167.jpg,6.7,6.1,7.16,6.41,6.81,6.43
03168.jpg,4.59,5.96,6.06,6.69,3.47,4.51
03169.jpg,7.24,6.79,7.35,7.56,6.54,8.23
03170.jpg,4.03,5.19,5.7,5.86,4.37,3.74
03171.jpg,3.45,2.48,4.63,5.2,5.57,4.73
03172.jpg,3.05,4.87,5.73,5.53,4.68,3.07
03173.jpg,4.18,5.25,5.8,5.78,4.38,3.42
03174.jpg,8.43,8.46,8.5,8.17,7.88,7.84
03175.jpg,8.38,7.7,8.13,8.37,7.93,7.85
03176.jpg,2.02,2.68,3.3,2.05,2.42,2.1
03177.jpg,2.57,4.68,4.42,4.55,2.58,2.0
03178.jpg,7.9,7.9,8.0,8.02,7.55,7.57
03179.jpg,8.17,8.01,8.0,7.97,7.94,7.7
03180.jpg,7.52,7.58,8.15,8.03,7.93,7.65
03181.jpg,7.58,8.2,8.33,8.15,7.87,7.78
03182.jpg,7.4,8.0,8.42,8.1,6.78,7.15
03183.jpg,5.7,4.68,7.15,6.53,5.7,5.17
03184.jpg,3.02,5.58,6.38,6.27,4.25,3.53
03185.jpg,3.65,5.95,6.9,6.78,4.85,3.75
03186.jpg,7.92,7.53,7.37,7.75,7.45,7.67
03187.jpg,5.42,6.05,6.5,6.62,3.43,4.62
03188.jpg,6.67,7.87,7.12,7.75,6.85,6.07
03189.jpg,4.66,7.36,6.82,6.56,4.71,4.18
03190.jpg,2.97,6.2,6.23,6.3,4.9,2.39
03191.jpg,8.98,7.92,8.53,7.95,8.18,8.58
03192.jpg,4.71,6.26,6.29,6.86,4.47,4.63
03193.jpg,7.57,7.48,7.9,7.82,6.6,8.42
03194.jpg,7.77,7.5,7.97,7.83,8.08,7.87
03195.jpg,5.3,7.53,7.49,7.59,6.84,5.03
03196.jpg,4.97,3.68,5.88,4.95,6.9,4.87
03197.jpg,3.48,6.15,6.72,6.17,4.58,3.38
03198.jpg,4.43,5.75,6.92,6.48,4.28,4.03
03199.jpg,6.13,7.15,7.65,7.55,5.8,5.42
03200.jpg,6.95,7.08,7.42,7.1,6.73,5.82
03201.jpg,5.57,7.22,7.72,7.48,6.2,4.95
03202.jpg,7.47,7.63,8.12,7.87,7.25,7.5
03203.jpg,4.33,5.43,5.53,5.89,5.13,3.6
03204.jpg,4.37,5.57,5.77,5.78,5.1,3.83
03205.jpg,5.41,5.93,7.0,6.04,5.04,5.2
03206.jpg,7.1,6.68,6.93,7.17,7.75,7.03
03207.jpg,1.97,2.42,2.32,2.13,2.77,1.5
03208.jpg,6.85,6.75,7.12,7.03,6.97,7.13
03209.jpg,4.67,6.15,6.6,6.05,4.13,3.53
03210.jpg,4.72,7.08,7.17,6.97,4.67,3.6
03211.jpg,5.97,6.83,7.0,6.65,5.57,4.6
03212.jpg,6.47,6.59,6.6,6.69,5.69,5.3
03213.jpg,4.07,6.32,6.42,6.22,4.37,3.17
03214.jpg,7.17,7.37,7.48,7.37,6.87,6.4
03215.jpg,5.34,5.09,5.56,5.76,5.49,5.54
03216.jpg,7.86,7.49,7.87,7.59,7.43,7.74
03217.jpg,7.37,7.77,7.72,7.58,7.42,6.92
03218.jpg,6.22,7.03,7.32,7.4,4.9,6.08
03219.jpg,8.07,7.7,7.65,7.97,7.68,7.63
03220.jpg,3.43,6.25,6.42,6.9,5.23,2.95
03221.jpg,7.91,7.56,7.9,7.74,7.64,7.68
03222.jpg,5.64,5.36,5.79,5.72,5.3,5.41
03223.jpg,6.3,7.31,7.28,7.11,6.68,5.37
03224.jpg,5.98,4.76,5.96,5.86,7.24,7.4
03225.jpg,7.33,6.93,7.09,7.11,7.93,7.6
03226.jpg,4.76,4.72,5.77,5.47,2.52,4.61
03227.jpg,4.66,4.45,5.78,5.25,4.05,5.36
03228.jpg,4.16,6.62,7.01,6.36,4.88,2.78
03229.jpg,2.17,5.61,5.46,5.08,3.12,1.23
03230.jpg,2.16,5.18,4.61,5.03,2.37,1.43
03231.jpg,5.61,6.56,6.19,5.89,4.02,4.13
03232.jpg,6.94,6.41,7.6,6.96,7.39,7.65
03233.jpg,5.68,4.51,5.54,5.05,5.92,6.15
03234.jpg,6.86,6.24,6.49,6.37,6.64,6.86
03235.jpg,6.23,6.07,6.31,6.52,6.86,6.12
03236.jpg,3.58,6.54,6.37,6.06,4.68,2.16
03237.jpg,6.28,6.82,7.0,6.79,6.05,5.35
03238.jpg,6.57,6.92,7.24,6.99,6.54,6.25
03239.jpg,3.82,4.02,3.97,4.38,4.16,3.64
03240.jpg,1.34,2.06,1.27,1.38,2.24,0.98
03241.jpg,2.27,2.56,2.73,2.21,2.61,1.78
03242.jpg,2.54,2.62,3.38,3.04,1.87,2.28
03243.jpg,8.81,8.81,8.73,8.58,8.64,8.5
03244.jpg,7.51,7.72,8.14,7.58,7.51,6.98
03245.jpg,7.33,7.01,7.67,7.86,6.92,7.06
03246.jpg,5.78,6.46,6.26,6.52,6.38,5.92
03247.jpg,6.86,6.04,7.08,7.07,7.32,7.7
03248.jpg,3.03,5.26,5.57,4.76,4.75,1.78
03249.jpg,2.93,2.02,3.16,2.79,4.63,4.14
03250.jpg,5.6,6.38,6.3,6.34,5.08,4.89
03251.jpg,4.48,5.93,5.24,5.54,4.31,3.35
03252.jpg,6.96,7.14,7.14,6.92,6.5,6.94
03253.jpg,4.82,3.78,4.06,3.93,5.36,4.99
03254.jpg,5.59,5.88,5.96,5.98,5.89,5.95
03255.jpg,2.57,5.67,4.49,4.98,3.64,1.53
03256.jpg,5.34,5.45,5.54,4.73,4.79,4.35
03257.jpg,8.17,7.54,7.88,7.69,8.21,8.08
03258.jpg,5.34,5.59,6.32,5.88,6.43,5.99
03259.jpg,6.86,5.47,6.34,6.42,6.74,6.97
03260.jpg,7.48,6.77,7.28,7.14,6.49,7.1
03261.jpg,3.71,3.83,4.77,4.62,3.72,3.18
03262.jpg,4.73,5.49,6.08,5.28,4.09,3.78
03263.jpg,3.82,5.84,6.32,5.78,3.71,2.04
03264.jpg,5.67,6.13,5.93,5.94,4.68,5.56
03265.jpg,7.15,7.42,7.17,7.41,7.19,7.12
03266.jpg,7.86,7.76,8.21,7.95,8.45,7.94
03267.jpg,5.27,5.73,6.04,5.8,5.02,4.0
03268.jpg,2.5,5.54,4.63,4.09,3.28,1.58
03269.jpg,4.29,5.82,5.32,4.71,2.93,3.34
03270.jpg,4.22,3.12,4.13,4.52,6.24,4.81
03271.jpg,5.22,5.33,5.65,5.52,4.51,4.23
03272.jpg,4.98,4.97,5.72,5.95,4.56,4.52
03273.jpg,5.81,6.03,6.73,6.48,6.1,6.13
03274.jpg,5.19,6.08,6.56,6.48,5.61,4.17
03275.jpg,2.84,5.86,6.42,5.31,4.35,1.87
03276.jpg,4.78,4.87,4.85,4.94,3.38,4.55
03277.jpg,7.81,7.87,8.07,7.55,8.26,8.0
03278.jpg,4.81,6.78,6.38,5.52,5.22,3.26
03279.jpg,3.74,5.68,6.32,5.1,4.14,2.1
03280.jpg,1.54,1.83,2.67,2.15,2.46,1.08
03281.jpg,8.03,7.66,7.83,7.74,8.05,8.24
03282.jpg,8.27,8.43,8.49,8.43,8.06,8.16
03283.jpg,3.4,3.69,5.01,4.45,4.25,2.69
03284.jpg,2.81,2.92,3.55,3.31,3.28,1.81
03285.jpg,6.03,6.44,6.72,5.78,6.1,4.72
03286.jpg,2.75,5.03,5.61,4.36,2.75,1.84
03287.jpg,7.65,7.18,7.67,7.74,7.42,7.53
03288.jpg,5.99,5.61,6.63,6.09,5.79,6.67
03289.jpg,6.71,5.82,7.58,6.49,5.99,6.96
03290.jpg,4.0,4.22,3.87,4.65,4.75,3.01
03291.jpg,5.39,3.2,4.87,5.32,5.32,6.56
03292.jpg,6.83,6.38,6.96,7.12,6.51,6.98
03293.jpg,6.76,7.3,6.99,7.05,6.66,7.04
03294.jpg,8.17,6.97,8.06,8.03,7.61,8.5
03295.jpg,4.3,3.76,4.24,4.86,4.85,5.62
03296.jpg,6.33,4.79,5.91,5.87,6.03,6.8
03297.jpg,6.11,4.17,5.73,5.66,5.9,7.35
03298.jpg,6.8,7.05,7.05,7.11,7.09,6.98
03299.jpg,6.44,4.96,6.03,6.01,5.8,5.99
03300.jpg,7.97,8.11,7.99,8.47,8.3,7.66
03301.jpg,7.75,7.26,7.41,7.58,7.68,7.73
03302.jpg,7.6,6.59,7.1,7.33,7.31,7.67
03303.jpg,3.16,5.61,5.11,5.73,1.33,3.73
03304.jpg,5.06,6.2,6.77,6.5,5.83,4.99
03305.jpg,3.24,5.13,5.56,5.71,3.94,2.0
03306.jpg,5.94,5.29,6.51,6.15,3.4,4.99
03307.jpg,1.9,1.72,2.71,2.59,2.57,1.81
03308.jpg,7.19,6.84,7.0,7.3,7.28,6.88
03309.jpg,6.77,6.31,7.0,7.21,6.2,6.91
03310.jpg,6.34,5.6,6.56,6.74,6.2,6.63
03311.jpg,5.71,5.53,6.56,6.42,5.68,4.02
03312.jpg,2.67,3.27,3.29,3.67,0.73,2.26
03313.jpg,3.59,5.21,5.3,5.46,4.43,2.76
03314.jpg,2.31,4.31,6.03,4.45,3.94,1.95
03315.jpg,4.31,2.4,3.89,4.43,6.22,5.41
03316.jpg,6.48,6.18,5.86,6.6,6.45,6.42
03317.jpg,5.47,5.31,4.67,4.71,4.87,5.73
03318.jpg,5.74,6.2,6.46,6.53,6.44,6.3
03319.jpg,2.27,4.41,3.64,3.26,3.56,1.84
03320.jpg,7.33,6.9,6.99,7.43,7.59,7.04
03321.jpg,7.53,7.75,6.96,7.74,7.63,7.41
03322.jpg,8.17,8.24,7.94,7.58,7.65,7.82
03323.jpg,8.83,8.83,8.36,8.46,8.78,8.53
03324.jpg,4.84,4.14,5.26,4.6,3.76,5.11
03325.jpg,7.16,7.41,7.37,7.5,7.76,7.87
03326.jpg,4.94,4.91,4.44,5.46,5.4,5.9
03327.jpg,6.59,6.31,6.73,6.8,6.89,6.59
03328.jpg,3.83,5.23,5.54,4.9,4.16,2.87
03329.jpg,2.05,2.69,3.2,2.66,1.61,1.94
03330.jpg,8.39,8.2,8.46,8.56,8.57,8.59
03331.jpg,5.79,5.61,6.18,5.54,5.49,4.96
03332.jpg,5.9,6.67,6.24,7.28,5.76,5.01
03333.jpg,6.81,6.71,7.31,6.94,6.12,6.51
03334.jpg,3.83,5.01,6.14,5.82,4.16,2.53
03335.jpg,3.01,5.83,6.0,6.2,3.99,2.06
03336.jpg,3.74,5.95,5.36,5.48,4.64,1.88
03337.jpg,8.46,8.02,8.32,8.19,8.86,8.74
03338.jpg,3.22,1.94,2.71,3.11,4.3,3.29
03339.jpg,2.2,4.47,4.08,3.84,4.42,1.29
03340.jpg,4.94,5.8,5.45,5.74,4.15,4.56
03341.jpg,4.59,5.64,5.46,5.8,3.03,4.0
03342.jpg,5.31,6.31,6.49,6.42,4.96,4.41
03343.jpg,6.83,7.37,7.09,7.27,6.92,7.17
03344.jpg,8.29,8.18,8.64,8.19,8.05,8.52
03345.jpg,3.27,5.42,5.1,5.0,4.26,2.56
03346.jpg,7.51,7.84,8.34,7.6,7.6,7.51
03347.jpg,4.86,5.81,5.61,5.64,3.73,4.34
03348.jpg,7.22,8.06,6.92,7.59,7.21,7.52
03349.jpg,5.49,6.4,6.78,6.72,6.2,5.27
03350.jpg,2.11,5.09,4.94,4.43,3.24,1.8
03351.jpg,6.79,7.04,6.98,6.78,7.06,6.69
03352.jpg,6.39,5.34,6.12,6.64,7.14,6.61
03353.jpg,7.11,7.3,7.44,7.59,7.31,7.16
03354.jpg,3.87,4.49,5.28,5.46,3.8,2.94
03355.jpg,5.55,5.71,6.99,5.29,5.72,4.61
03356.jpg,7.9,7.7,8.3,7.53,8.05,7.63
03357.jpg,5.6,5.92,5.5,6.13,4.4,5.03
03358.jpg,6.93,6.82,7.32,7.05,7.1,6.38
03359.jpg,3.97,5.3,5.48,5.43,2.45,2.92
03360.jpg,3.1,6.39,5.46,5.77,4.04,1.9
03361.jpg,7.52,6.97,7.94,7.33,7.64,7.24
03362.jpg,5.93,7.04,8.03,6.21,5.37,4.67
03363.jpg,6.83,6.38,7.47,6.56,6.74,6.18
03364.jpg,2.0,4.47,4.76,3.46,3.83,1.39
03365.jpg,4.94,3.94,4.13,3.89,5.22,4.62
03366.jpg,4.45,5.66,6.02,5.29,4.58,3.69
03367.jpg,5.98,5.95,7.08,6.14,6.74,5.21
03368.jpg,3.8,5.4,7.07,4.83,5.74,1.79
03369.jpg,2.74,4.36,5.24,4.74,5.21,1.44
03370.jpg,8.73,8.51,8.36,8.16,8.36,8.23
03371.jpg,5.99,5.39,7.13,6.5,5.96,6.6
03372.jpg,1.61,4.11,4.91,3.74,3.7,0.88
03373.jpg,3.0,4.14,5.24,4.08,3.58,2.19
03374.jpg,3.12,5.43,5.38,3.82,4.22,1.66
03375.jpg,3.36,4.64,5.46,3.99,3.88,2.33
03376.jpg,3.68,4.99,5.55,4.19,3.3,2.47
03377.jpg,2.42,4.32,5.0,3.27,3.51,1.52
03378.jpg,2.28,4.33,4.89,3.38,3.08,1.24
03379.jpg,6.76,5.38,4.89,5.2,7.76,7.19
03380.jpg,5.18,3.11,4.18,3.86,4.99,4.46
03381.jpg,7.91,6.26,7.75,7.96,8.28,7.56
03382.jpg,7.14,6.74,7.54,7.22,8.41,6.7
03383.jpg,4.18,5.19,6.14,5.4,5.6,2.46
03384.jpg,6.27,5.67,6.81,5.84,5.09,4.01
03385.jpg,1.08,2.63,1.86,1.83,3.21,0.87
03386.jpg,7.39,6.96,7.14,7.0,7.69,7.17
03387.jpg,5.52,3.72,6.38,4.81,7.51,6.8
03388.jpg,6.68,5.3,6.7,6.28,7.08,6.8
03389.jpg,7.38,7.24,7.35,7.35,7.04,6.81
03390.jpg,6.6,5.03,7.23,6.74,7.19,6.59
03391.jpg,2.83,5.06,5.1,3.46,4.56,1.84
03392.jpg,7.22,7.57,7.75,7.22,7.68,6.42
03393.jpg,4.14,1.39,4.4,3.83,6.23,4.22
03394.jpg,4.07,4.86,6.26,4.94,5.1,3.12
03395.jpg,3.11,5.33,5.62,4.39,4.61,2.37
03396.jpg,5.31,4.84,5.04,4.66,5.39,5.44
03397.jpg,6.01,3.69,5.63,4.36,7.58,6.27
03398.jpg,5.7,6.32,7.52,6.33,6.87,3.73
03399.jpg,4.16,3.68,4.6,4.93,6.18,4.59
03400.jpg,6.3,6.87,6.46,5.75,7.39,7.53
03401.jpg,8.07,7.72,7.77,7.13,7.9,8.06
03402.jpg,5.29,5.43,6.18,4.93,4.62,4.34
03403.jpg,3.59,5.67,5.91,4.27,3.83,2.24
03404.jpg,3.67,4.1,5.39,3.82,4.3,2.46
03405.jpg,1.8,2.66,3.45,2.5,2.59,1.1
03406.jpg,8.29,7.59,7.89,7.29,7.8,8.31
03407.jpg,5.89,4.61,4.81,4.86,6.46,6.3
03408.jpg,2.57,2.5,2.3,3.31,5.92,3.68
03409.jpg,2.49,3.21,4.36,3.69,4.21,1.56
03410.jpg,2.39,5.2,4.61,3.65,4.33,1.48
03411.jpg,6.14,4.93,6.7,6.32,5.79,5.91
03412.jpg,4.0,6.2,6.69,5.07,4.92,2.62
03413.jpg,9.13,8.81,8.86,8.74,8.74,8.9
03414.jpg,2.54,2.72,4.43,3.61,4.02,1.93
03415.jpg,5.47,4.15,5.63,4.38,4.89,4.75
03416.jpg,6.17,6.37,6.9,6.28,6.49,5.36
03417.jpg,6.11,6.42,5.94,5.65,4.99,5.99
03418.jpg,6.68,5.96,6.63,6.2,6.86,6.97
03419.jpg,3.31,5.46,5.54,4.2,4.96,2.42
03420.jpg,7.69,6.4,7.89,7.16,7.53,7.82
03421.jpg,7.69,6.49,7.57,6.5,7.86,7.7
03422.jpg,5.9,6.28,6.03,6.14,6.86,5.63
03423.jpg,6.03,6.1,6.43,6.5,6.19,5.37
03424.jpg,4.17,5.5,6.29,4.83,4.77,3.02
03425.jpg,2.19,1.76,3.51,1.86,2.76,2.01
03426.jpg,8.1,7.69,7.85,7.67,8.02,7.75
03427.jpg,7.62,7.66,7.6,7.77,7.93,7.35
03428.jpg,4.2,4.68,5.01,4.67,4.9,3.06
03429.jpg,7.37,6.63,8.31,7.11,7.97,7.24
03430.jpg,3.39,3.5,4.22,2.99,4.77,2.8
03431.jpg,2.21,5.03,5.41,4.65,3.81,1.46
03432.jpg,5.09,6.54,6.73,6.27,6.14,3.58
03433.jpg,6.3,6.63,6.74,6.45,6.1,6.49
03434.jpg,3.96,2.92,5.55,3.19,4.99,4.78
03435.jpg,6.67,6.57,7.82,6.92,6.92,7.53
03436.jpg,5.92,6.31,7.16,6.15,6.2,5.44
03437.jpg,3.59,5.91,5.86,4.88,4.3,1.96
03438.jpg,4.65,4.78,4.52,4.82,4.63,4.57
03439.jpg,6.42,5.83,6.63,7.5,7.37,7.6
03440.jpg,1.52,1.25,2.11,1.72,2.34,2.18
03441.jpg,4.84,6.22,6.3,5.98,4.92,4.41
03442.jpg,3.32,3.28,5.15,3.66,4.5,3.76
03443.jpg,7.26,6.83,7.7,7.12,7.39,8.0
03444.jpg,6.21,6.12,6.34,5.79,5.99,6.92
03445.jpg,6.55,6.35,6.51,6.48,7.02,6.89
03446.jpg,7.59,7.56,7.3,7.96,8.02,7.86
03447.jpg,6.23,6.45,6.94,6.88,5.98,6.5
03448.jpg,6.61,6.15,6.67,6.23,5.59,6.66
03449.jpg,6.74,6.75,6.72,6.54,6.55,6.73
03450.jpg,5.53,5.05,6.19,5.89,5.47,5.26
03451.jpg,5.06,6.38,6.51,5.71,4.11,4.76
03452.jpg,4.72,3.72,4.04,4.38,3.99,4.57
03453.jpg,2.92,6.03,5.9,5.34,3.99,1.53
03454.jpg,6.28,5.3,6.43,6.49,5.91,6.66
03455.jpg,6.71,5.38,6.62,6.74,7.14,7.41
03456.jpg,2.62,5.78,6.96,6.02,4.69,2.4
03457.jpg,1.8,5.45,6.4,5.37,2.48,0.82
03458.jpg,6.64,7.32,7.77,7.62,6.7,7.63
03459.jpg,6.17,6.58,6.89,6.58,5.37,5.05
03460.jpg,5.85,5.66,6.0,6.01,6.04,6.33
03461.jpg,3.34,5.66,5.2,4.99,4.41,2.05
03462.jpg,6.32,6.42,7.03,6.91,6.6,6.42
03463.jpg,7.32,5.82,7.36,7.85,7.54,7.77
03464.jpg,0.42,1.51,1.36,0.82,1.53,0.9
03465.jpg,4.18,5.01,4.49,4.72,2.21,3.91
03466.jpg,6.79,7.53,8.16,7.27,6.59,7.44
03467.jpg,6.09,6.84,7.09,6.69,4.85,5.84
03468.jpg,4.96,6.55,6.63,6.02,5.47,2.74
03469.jpg,7.08,7.36,7.5,7.19,6.95,7.0
03470.jpg,2.66,2.88,4.06,3.47,2.53,2.07
03471.jpg,3.89,5.54,4.47,4.88,3.24,4.09
03472.jpg,3.52,5.31,5.47,4.65,3.47,2.51
03473.jpg,5.42,5.28,5.97,5.88,4.41,5.67
03474.jpg,7.12,6.48,7.14,6.72,7.14,7.04
03475.jpg,7.17,6.49,7.06,6.62,6.76,6.76
03476.jpg,7.54,7.64,7.7,7.7,7.64,7.89
03477.jpg,4.77,5.66,4.97,5.51,5.19,3.87
03478.jpg,1.68,1.87,4.04,3.08,1.52,1.46
03479.jpg,4.89,5.68,5.95,5.37,3.63,5.33
03480.jpg,5.5,6.25,5.35,5.69,4.81,5.39
03481.jpg,1.63,4.2,5.19,3.88,1.72,0.95
03482.jpg,6.7,6.79,7.21,7.02,6.69,6.74
03483.jpg,7.23,7.46,7.83,6.99,7.24,6.91
03484.jpg,6.58,6.57,6.82,6.57,6.29,5.85
03485.jpg,1.78,4.3,4.66,4.27,3.06,1.07
03486.jpg,1.29,4.43,4.35,3.16,3.72,0.76
03487.jpg,7.02,6.75,7.52,6.95,7.72,6.55
03488.jpg,5.97,5.44,7.23,5.31,6.02,6.09
03489.jpg,2.72,4.69,4.7,4.03,4.38,1.8
03490.jpg,2.37,4.85,5.11,5.05,4.61,1.88
03491.jpg,4.46,4.25,4.64,4.98,4.67,3.27
03492.jpg,7.16,6.38,6.44,6.93,7.18,6.86
03493.jpg,4.97,7.11,6.79,6.4,5.29,4.88
03494.jpg,4.05,6.79,6.53,6.23,5.08,2.58
03495.jpg,6.75,6.28,7.11,7.01,6.44,6.67
03496.jpg,6.89,6.68,7.64,7.2,6.64,7.2
03497.jpg,3.5,2.78,4.37,4.73,3.57,4.44
03498.jpg,3.01,4.92,5.11,4.82,5.14,2.21
03499.jpg,6.58,7.04,7.13,7.07,6.92,6.58
03500.jpg,2.64,5.84,5.66,5.73,4.25,2.15
03501.jpg,6.01,5.32,7.05,6.56,6.76,6.72
03502.jpg,4.94,6.16,7.28,6.63,6.11,2.99
03503.jpg,8.56,8.32,8.92,8.33,8.4,8.29
03504.jpg,3.9,6.1,7.05,5.93,4.89,2.19
03505.jpg,4.08,6.44,7.26,6.31,3.34,2.52
03506.jpg,6.24,7.19,7.31,7.19,5.92,4.71
03507.jpg,7.58,8.15,8.47,7.8,7.52,7.54
03508.jpg,5.55,4.51,5.6,5.37,7.21,6.62
03509.jpg,6.82,5.82,7.18,6.91,7.44,6.65
03510.jpg,2.75,5.51,5.58,4.75,4.44,1.72
03511.jpg,6.35,6.32,6.7,6.84,7.35,7.02
03512.jpg,3.76,4.86,6.48,4.87,4.47,3.38
03513.jpg,2.82,3.22,4.51,4.23,3.74,1.93
03514.jpg,4.01,3.86,2.76,3.89,6.06,5.07
03515.jpg,2.78,5.46,6.26,4.57,4.87,1.36
03516.jpg,7.19,6.58,7.88,7.28,7.05,7.71
03517.jpg,3.33,5.82,5.94,5.24,6.04,1.52
03518.jpg,4.31,4.24,5.08,5.08,3.52,3.85
03519.jpg,6.88,7.0,7.88,7.39,6.06,7.78
03520.jpg,7.62,7.75,7.88,7.81,7.28,8.13
03521.jpg,2.45,3.27,3.67,4.41,2.33,3.33
03522.jpg,4.65,4.86,7.06,5.42,5.57,5.13
03523.jpg,2.76,5.68,6.15,5.03,4.29,1.14
03524.jpg,2.06,4.91,5.63,4.02,4.78,1.12
03525.jpg,6.5,5.72,7.55,6.66,6.74,7.42
03526.jpg,2.35,5.25,6.34,5.41,4.92,1.25
03527.jpg,2.91,4.99,6.59,5.05,5.21,1.43
03528.jpg,5.47,4.23,6.1,5.7,5.46,6.16
03529.jpg,2.92,5.53,5.66,5.73,5.44,0.8
03530.jpg,6.57,6.09,6.68,5.78,6.83,7.36
03531.jpg,6.06,6.88,6.53,6.65,6.09,6.64
03532.jpg,6.8,6.14,7.39,6.51,7.36,7.43
03533.jpg,1.58,2.15,2.37,3.42,4.15,1.58
03534.jpg,2.3,4.02,3.86,3.76,2.67,1.53
